BHMNCPNST01,485,381,2016-10-04
BHMNCPNST01,485,376,2016-10-05
BHMNCPNST01,485,346,2016-10-06
BHMNCPNST01,485,315,2016-10-07
BHMNCPNST01,485,275,2016-10-08
BHMNCPNST01,485,230,2016-10-09
BHMNCPNST01,485,331,2016-10-10
BHMNCPNST01,485,406,2016-10-11
BHMNCPNST01,485,348,2016-10-12
BHMNCPNST01,485,366,2016-10-13
BHMNCPNST01,485,331,2016-10-14
BHMNCPNST01,485,399,2016-10-15
BHMNCPNST01,485,356,2016-10-16
BHMNCPNST01,485,345,2016-10-17
BHMNCPNST01,485,391,2016-10-18
BHMNCPNST01,485,366,2016-10-19
BHMNCPNST01,485,350,2016-10-22
BHMNCPNST01,485,324,2016-10-23
BHMNCPNST01,485,334,2016-10-24
BHMNCPNST01,485,378,2016-10-25
BHMNCPNST01,485,371,2016-10-26
BHMNCPNST01,485,371,2016-10-27
BHMNCPNST01,485,340,2016-10-28
BHMNCPNST01,485,397,2016-10-29
BHMNCPNST01,485,309,2016-10-30
BHMNCPNST01,485,340,2016-10-31
BHMNCPNST01,485,289,2016-11-01
BHMNCPNST01,485,340,2016-11-02
BHMNCPNST01,485,345,2016-11-03
BHMNCPNST01,485,251,2016-11-04
BHMNCPNST01,485,293,2016-11-05
BHMNCPNST01,485,206,2016-11-06
BHMNCPNST01,485,258,2016-11-07
BHMNCPNST01,485,361,2016-11-08
BHMNCPNST01,485,374,2016-11-09
BHMNCPNST01,485,378,2016-11-10
BHMNCPNST01,485,313,2016-11-11
BHMNCPNST01,485,358,2016-11-12
BHMNCPNST01,485,270,2016-11-13
BHMNCPNST01,485,293,2016-11-14
BHMNCPNST01,485,335,2016-11-15
BHMNCPNST01,485,382,2016-11-16
BHMNCPNST01,485,395,2016-11-17
BHMNCPNST01,485,236,2016-11-18
BHMNCPNST01,485,413,2016-11-19
BHMNCPNST01,485,260,2016-11-20
BHMNCPNST01,485,286,2016-11-21
BHMNCPNST01,485,295,2016-11-22
BHMNCPNST01,485,343,2016-11-23
BHMNCPNST01,485,299,2016-11-24
BHMNCPNST01,485,331,2016-11-25
BHMNCPNST01,485,467,2016-11-26
BHMNCPNST01,485,343,2016-11-27
BHMNCPNST01,485,322,2016-11-28
BHMNCPNST01,485,336,2016-11-29
BHMNCPNST01,485,348,2016-11-30
BHMNCPNST01,485,381,2016-12-01
BHMNCPNST01,485,243,2016-12-02
BHMNCPNST01,485,243,2016-12-05
BHMNCPNST01,485,301,2016-12-06
BHMNCPNST01,485,345,2016-12-07
BHMNCPNST01,485,355,2016-12-08
BHMNCPNST01,485,287,2016-12-09
BHMNCPNST01,485,367,2016-12-10
BHMNCPNST01,485,337,2016-12-11
BHMNCPNST01,485,286,2016-12-12
BHMNCPNST01,485,309,2016-12-13
BHMNCPNST01,485,305,2016-12-14
BHMNCPNST01,485,334,2016-12-15
BHMNCPNST01,485,292,2016-12-16
BHMNCPNST01,485,395,2016-12-17
BHMNCPNST01,485,251,2016-12-18
BHMNCPNST01,485,303,2016-12-19
