BHMNCPRAN01,600,572,2016-10-04
BHMNCPRAN01,600,583,2016-10-05
BHMNCPRAN01,600,572,2016-10-06
BHMNCPRAN01,600,432,2016-10-07
BHMNCPRAN01,600,214,2016-10-08
BHMNCPRAN01,600,185,2016-10-09
BHMNCPRAN01,600,522,2016-10-10
BHMNCPRAN01,600,561,2016-10-11
BHMNCPRAN01,600,582,2016-10-12
BHMNCPRAN01,600,593,2016-10-13
BHMNCPRAN01,600,463,2016-10-14
BHMNCPRAN01,600,172,2016-10-16
BHMNCPRAN01,600,504,2016-10-17
BHMNCPRAN01,600,515,2016-10-18
BHMNCPRAN01,600,506,2016-10-19
BHMNCPRAN01,600,143,2016-10-22
BHMNCPRAN01,600,121,2016-10-23
BHMNCPRAN01,600,439,2016-10-24
BHMNCPRAN01,600,475,2016-10-25
BHMNCPRAN01,600,448,2016-10-26
BHMNCPRAN01,600,459,2016-10-27
BHMNCPRAN01,600,396,2016-10-28
BHMNCPRAN01,600,132,2016-10-30
BHMNCPRAN01,600,474,2016-10-31
BHMNCPRAN01,600,543,2016-11-01
BHMNCPRAN01,600,504,2016-11-02
BHMNCPRAN01,600,570,2016-11-03
BHMNCPRAN01,600,463,2016-11-04
BHMNCPRAN01,600,122,2016-11-06
BHMNCPRAN01,600,513,2016-11-07
BHMNCPRAN01,600,558,2016-11-08
BHMNCPRAN01,600,586,2016-11-09
BHMNCPRAN01,600,569,2016-11-10
BHMNCPRAN01,600,452,2016-11-11
BHMNCPRAN01,600,95,2016-11-13
BHMNCPRAN01,600,554,2016-11-14
BHMNCPRAN01,600,589,2016-11-15
BHMNCPRAN01,600,527,2016-11-16
BHMNCPRAN01,600,570,2016-11-17
BHMNCPRAN01,600,471,2016-11-18
BHMNCPRAN01,600,112,2016-11-20
BHMNCPRAN01,600,553,2016-11-21
BHMNCPRAN01,600,568,2016-11-22
BHMNCPRAN01,600,559,2016-11-23
BHMNCPRAN01,600,554,2016-11-24
BHMNCPRAN01,600,462,2016-11-25
BHMNCPRAN01,600,174,2016-11-26
BHMNCPRAN01,600,133,2016-11-27
BHMNCPRAN01,600,544,2016-11-28
BHMNCPRAN01,600,551,2016-11-29
BHMNCPRAN01,600,588,2016-11-30
BHMNCPRAN01,600,519,2016-12-01
BHMNCPRAN01,600,499,2016-12-02
BHMNCPRAN01,600,582,2016-12-05
BHMNCPRAN01,600,560,2016-12-06
BHMNCPRAN01,600,558,2016-12-07
BHMNCPRAN01,600,567,2016-12-08
BHMNCPRAN01,600,470,2016-12-09
BHMNCPRAN01,600,151,2016-12-11
BHMNCPRAN01,600,518,2016-12-12
BHMNCPRAN01,600,599,2016-12-13
BHMNCPRAN01,600,595,2016-12-14
BHMNCPRAN01,600,598,2016-12-15
BHMNCPRAN01,600,451,2016-12-16
BHMNCPRAN01,600,122,2016-12-18
BHMNCPRAN01,600,462,2016-12-19
