NIA South,788,253,2016-10-04
NIA South,788,243,2016-10-05
NIA South,788,247,2016-10-06
NIA South,788,224,2016-10-07
NIA South,788,227,2016-10-08
NIA South,788,140,2016-10-09
NIA South,788,218,2016-10-10
NIA South,788,215,2016-10-11
NIA South,788,246,2016-10-12
NIA South,788,258,2016-10-13
NIA South,788,391,2016-10-14
NIA South,788,195,2016-10-15
NIA South,788,242,2016-10-16
NIA South,788,323,2016-10-17
NIA South,788,303,2016-10-18
NIA South,788,271,2016-10-19
NIA South,788,226,2016-10-22
NIA South,788,192,2016-10-23
NIA South,788,280,2016-10-24
NIA South,788,336,2016-10-25
NIA South,788,611,2016-10-26
NIA South,788,684,2016-10-27
NIA South,788,524,2016-10-28
NIA South,788,597,2016-10-29
NIA South,788,501,2016-10-30
NIA South,788,224,2016-10-31
NIA South,788,244,2016-11-01
NIA South,788,244,2016-11-02
NIA South,788,237,2016-11-03
NIA South,788,228,2016-11-04
NIA South,788,124,2016-11-05
NIA South,788,109,2016-11-06
NIA South,788,238,2016-11-07
NIA South,788,284,2016-11-08
NIA South,788,233,2016-11-09
NIA South,788,255,2016-11-10
NIA South,788,226,2016-11-11
NIA South,788,169,2016-11-12
NIA South,788,137,2016-11-13
NIA South,788,230,2016-11-14
NIA South,788,287,2016-11-15
NIA South,788,279,2016-11-16
NIA South,788,270,2016-11-17
NIA South,788,251,2016-11-18
NIA South,788,186,2016-11-19
NIA South,788,696,2016-11-20
NIA South,788,250,2016-11-21
NIA South,788,254,2016-11-22
NIA South,788,230,2016-11-23
NIA South,788,210,2016-11-24
NIA South,788,213,2016-11-25
NIA South,788,282,2016-11-26
NIA South,788,499,2016-11-27
NIA South,788,238,2016-11-28
NIA South,788,242,2016-11-29
NIA South,788,241,2016-11-30
NIA South,788,254,2016-12-01
NIA South,788,257,2016-12-02
NIA South,788,227,2016-12-05
NIA South,788,250,2016-12-06
NIA South,788,265,2016-12-07
NIA South,788,231,2016-12-08
NIA South,788,215,2016-12-12
NIA South,788,220,2016-12-13
NIA South,788,231,2016-12-14
NIA South,788,295,2016-12-15
NIA South,788,164,2016-12-16
