BHMMBMMBX01,687,651,2016-10-04
BHMMBMMBX01,687,663,2016-10-05
BHMMBMMBX01,687,659,2016-10-06
BHMMBMMBX01,687,667,2016-10-07
BHMMBMMBX01,687,614,2016-10-08
BHMMBMMBX01,687,366,2016-10-09
BHMMBMMBX01,687,554,2016-10-10
BHMMBMMBX01,687,642,2016-10-11
BHMMBMMBX01,687,642,2016-10-12
BHMMBMMBX01,687,601,2016-10-13
BHMMBMMBX01,687,546,2016-10-14
BHMMBMMBX01,687,498,2016-10-15
BHMMBMMBX01,687,640,2016-10-16
BHMMBMMBX01,687,557,2016-10-17
BHMMBMMBX01,687,616,2016-10-18
BHMMBMMBX01,687,647,2016-10-19
BHMMBMMBX01,687,516,2016-10-22
BHMMBMMBX01,687,503,2016-10-23
BHMMBMMBX01,687,512,2016-10-24
BHMMBMMBX01,687,583,2016-10-25
BHMMBMMBX01,687,614,2016-10-26
BHMMBMMBX01,687,657,2016-10-27
BHMMBMMBX01,687,600,2016-10-28
BHMMBMMBX01,687,598,2016-10-29
BHMMBMMBX01,687,407,2016-10-30
BHMMBMMBX01,687,607,2016-10-31
BHMMBMMBX01,687,651,2016-11-01
BHMMBMMBX01,687,657,2016-11-02
BHMMBMMBX01,687,666,2016-11-03
BHMMBMMBX01,687,567,2016-11-04
BHMMBMMBX01,687,549,2016-11-05
BHMMBMMBX01,687,438,2016-11-06
BHMMBMMBX01,687,614,2016-11-07
BHMMBMMBX01,687,672,2016-11-08
BHMMBMMBX01,687,678,2016-11-09
BHMMBMMBX01,687,659,2016-11-10
BHMMBMMBX01,687,433,2016-11-11
BHMMBMMBX01,687,617,2016-11-12
BHMMBMMBX01,687,351,2016-11-13
BHMMBMMBX01,687,487,2016-11-14
BHMMBMMBX01,687,550,2016-11-15
BHMMBMMBX01,687,591,2016-11-16
BHMMBMMBX01,687,605,2016-11-17
BHMMBMMBX01,687,475,2016-11-18
BHMMBMMBX01,687,563,2016-11-19
BHMMBMMBX01,687,494,2016-11-20
BHMMBMMBX01,687,576,2016-11-21
BHMMBMMBX01,687,596,2016-11-22
BHMMBMMBX01,687,647,2016-11-23
BHMMBMMBX01,687,622,2016-11-24
BHMMBMMBX01,687,564,2016-11-25
BHMMBMMBX01,687,687,2016-11-26
BHMMBMMBX01,687,586,2016-11-27
BHMMBMMBX01,687,533,2016-11-28
BHMMBMMBX01,687,636,2016-11-29
BHMMBMMBX01,687,629,2016-11-30
BHMMBMMBX01,687,681,2016-12-01
BHMMBMMBX01,687,687,2016-12-02
BHMMBMMBX01,687,598,2016-12-05
BHMMBMMBX01,687,646,2016-12-06
BHMMBMMBX01,687,649,2016-12-07
BHMMBMMBX01,687,686,2016-12-08
BHMMBMMBX01,687,687,2016-12-09
BHMMBMMBX01,687,626,2016-12-10
BHMMBMMBX01,687,598,2016-12-11
BHMMBMMBX01,687,631,2016-12-12
BHMMBMMBX01,687,660,2016-12-13
BHMMBMMBX01,687,685,2016-12-14
BHMMBMMBX01,687,686,2016-12-15
BHMMBMMBX01,687,571,2016-12-16
BHMMBMMBX01,687,573,2016-12-17
BHMMBMMBX01,687,567,2016-12-18
BHMMBMMBX01,687,688,2016-12-19
