NIA Car Parks,1268,270,2016-10-04
NIA Car Parks,1268,260,2016-10-05
NIA Car Parks,1268,277,2016-10-06
NIA Car Parks,1268,233,2016-10-07
NIA Car Parks,1268,243,2016-10-08
NIA Car Parks,1268,163,2016-10-09
NIA Car Parks,1268,218,2016-10-10
NIA Car Parks,1268,216,2016-10-11
NIA Car Parks,1268,246,2016-10-12
NIA Car Parks,1268,258,2016-10-13
NIA Car Parks,1268,393,2016-10-14
NIA Car Parks,1268,203,2016-10-15
NIA Car Parks,1268,325,2016-10-16
NIA Car Parks,1268,324,2016-10-17
NIA Car Parks,1268,324,2016-10-18
NIA Car Parks,1268,274,2016-10-19
NIA Car Parks,1268,230,2016-10-22
NIA Car Parks,1268,195,2016-10-23
NIA Car Parks,1268,281,2016-10-24
NIA Car Parks,1268,335,2016-10-25
NIA Car Parks,1268,682,2016-10-26
NIA Car Parks,1268,738,2016-10-27
NIA Car Parks,1268,578,2016-10-28
NIA Car Parks,1268,719,2016-10-29
NIA Car Parks,1268,616,2016-10-30
NIA Car Parks,1268,225,2016-10-31
NIA Car Parks,1268,245,2016-11-01
NIA Car Parks,1268,249,2016-11-02
NIA Car Parks,1268,249,2016-11-03
NIA Car Parks,1268,231,2016-11-04
NIA Car Parks,1268,124,2016-11-05
NIA Car Parks,1268,112,2016-11-06
NIA Car Parks,1268,284,2016-11-07
NIA Car Parks,1268,286,2016-11-08
NIA Car Parks,1268,237,2016-11-09
NIA Car Parks,1268,310,2016-11-10
NIA Car Parks,1268,226,2016-11-11
NIA Car Parks,1268,171,2016-11-12
NIA Car Parks,1268,137,2016-11-13
NIA Car Parks,1268,231,2016-11-14
NIA Car Parks,1268,298,2016-11-15
NIA Car Parks,1268,279,2016-11-16
NIA Car Parks,1268,270,2016-11-17
NIA Car Parks,1268,258,2016-11-18
NIA Car Parks,1268,194,2016-11-19
NIA Car Parks,1268,847,2016-11-20
NIA Car Parks,1268,250,2016-11-21
NIA Car Parks,1268,254,2016-11-22
NIA Car Parks,1268,229,2016-11-23
NIA Car Parks,1268,211,2016-11-24
NIA Car Parks,1268,235,2016-11-25
NIA Car Parks,1268,279,2016-11-26
NIA Car Parks,1268,536,2016-11-27
NIA Car Parks,1268,238,2016-11-28
NIA Car Parks,1268,274,2016-11-29
NIA Car Parks,1268,275,2016-11-30
NIA Car Parks,1268,254,2016-12-01
NIA Car Parks,1268,257,2016-12-02
NIA Car Parks,1268,253,2016-12-05
NIA Car Parks,1268,251,2016-12-06
NIA Car Parks,1268,265,2016-12-07
NIA Car Parks,1268,244,2016-12-08
NIA Car Parks,1268,215,2016-12-12
NIA Car Parks,1268,220,2016-12-13
NIA Car Parks,1268,238,2016-12-14
NIA Car Parks,1268,297,2016-12-15
NIA Car Parks,1268,169,2016-12-16
