BHMNCPLDH01,720,681,2016-10-04
BHMNCPLDH01,720,667,2016-10-05
BHMNCPLDH01,720,697,2016-10-06
BHMNCPLDH01,720,585,2016-10-07
BHMNCPLDH01,720,438,2016-10-08
BHMNCPLDH01,720,266,2016-10-09
BHMNCPLDH01,720,620,2016-10-10
BHMNCPLDH01,720,641,2016-10-11
BHMNCPLDH01,720,652,2016-10-12
BHMNCPLDH01,720,670,2016-10-13
BHMNCPLDH01,720,572,2016-10-14
BHMNCPLDH01,720,429,2016-10-15
BHMNCPLDH01,720,706,2016-10-16
BHMNCPLDH01,720,603,2016-10-17
BHMNCPLDH01,720,633,2016-10-18
BHMNCPLDH01,720,645,2016-10-19
BHMNCPLDH01,720,367,2016-10-22
BHMNCPLDH01,720,260,2016-10-23
BHMNCPLDH01,720,577,2016-10-24
BHMNCPLDH01,720,570,2016-10-25
BHMNCPLDH01,720,589,2016-10-26
BHMNCPLDH01,720,591,2016-10-27
BHMNCPLDH01,720,508,2016-10-28
BHMNCPLDH01,720,405,2016-10-29
BHMNCPLDH01,720,257,2016-10-30
BHMNCPLDH01,720,584,2016-10-31
BHMNCPLDH01,720,652,2016-11-01
BHMNCPLDH01,720,655,2016-11-02
BHMNCPLDH01,720,657,2016-11-03
BHMNCPLDH01,720,566,2016-11-04
BHMNCPLDH01,720,338,2016-11-05
BHMNCPLDH01,720,241,2016-11-06
BHMNCPLDH01,720,667,2016-11-07
BHMNCPLDH01,720,705,2016-11-08
BHMNCPLDH01,720,678,2016-11-09
BHMNCPLDH01,720,676,2016-11-10
BHMNCPLDH01,720,662,2016-11-11
BHMNCPLDH01,720,469,2016-11-12
BHMNCPLDH01,720,311,2016-11-13
BHMNCPLDH01,720,692,2016-11-14
BHMNCPLDH01,720,719,2016-11-15
BHMNCPLDH01,720,723,2016-11-16
BHMNCPLDH01,720,704,2016-11-17
BHMNCPLDH01,720,657,2016-11-18
BHMNCPLDH01,720,617,2016-11-19
BHMNCPLDH01,720,336,2016-11-20
BHMNCPLDH01,720,704,2016-11-21
BHMNCPLDH01,720,702,2016-11-22
BHMNCPLDH01,720,716,2016-11-23
BHMNCPLDH01,720,700,2016-11-24
BHMNCPLDH01,720,633,2016-11-25
BHMNCPLDH01,720,650,2016-11-26
BHMNCPLDH01,720,471,2016-11-27
BHMNCPLDH01,720,717,2016-11-28
BHMNCPLDH01,720,720,2016-11-29
BHMNCPLDH01,720,685,2016-11-30
BHMNCPLDH01,720,703,2016-12-01
BHMNCPLDH01,720,644,2016-12-02
BHMNCPLDH01,720,717,2016-12-06
BHMNCPLDH01,720,707,2016-12-07
BHMNCPLDH01,720,700,2016-12-08
BHMNCPLDH01,720,632,2016-12-09
BHMNCPLDH01,720,507,2016-12-10
BHMNCPLDH01,720,464,2016-12-11
BHMNCPLDH01,720,692,2016-12-12
BHMNCPLDH01,720,665,2016-12-13
BHMNCPLDH01,720,660,2016-12-14
BHMNCPLDH01,720,669,2016-12-15
BHMNCPLDH01,720,589,2016-12-16
BHMNCPLDH01,720,479,2016-12-17
BHMNCPLDH01,720,409,2016-12-18
BHMNCPLDH01,720,633,2016-12-19
