BHMBRCBRG03,849,289,2016-10-04
BHMBRCBRG03,849,245,2016-10-12
BHMBRCBRG03,849,263,2016-10-13
BHMBRCBRG03,849,272,2016-10-14
BHMBRCBRG03,849,474,2016-10-15
BHMBRCBRG03,849,274,2016-10-16
BHMBRCBRG03,849,251,2016-10-17
BHMBRCBRG03,849,304,2016-10-18
BHMBRCBRG03,849,259,2016-10-19
BHMBRCBRG03,849,440,2016-10-22
BHMBRCBRG03,849,354,2016-10-23
BHMBRCBRG03,849,280,2016-10-24
BHMBRCBRG03,849,340,2016-10-25
BHMBRCBRG03,849,276,2016-10-26
BHMBRCBRG03,849,351,2016-10-27
BHMBRCBRG03,849,415,2016-10-28
BHMBRCBRG03,849,440,2016-10-29
BHMBRCBRG03,849,282,2016-10-30
BHMBRCBRG03,849,242,2016-10-31
BHMBRCBRG03,849,299,2016-11-01
BHMBRCBRG03,849,283,2016-11-02
BHMBRCBRG03,849,286,2016-11-03
BHMBRCBRG03,849,303,2016-11-04
BHMBRCBRG03,849,481,2016-11-05
BHMBRCBRG03,849,412,2016-11-06
BHMBRCBRG03,849,253,2016-11-07
BHMBRCBRG03,849,311,2016-11-08
BHMBRCBRG03,849,248,2016-11-09
BHMBRCBRG03,849,276,2016-11-10
BHMBRCBRG03,849,308,2016-11-11
BHMBRCBRG03,849,577,2016-11-12
BHMBRCBRG03,849,360,2016-11-13
BHMBRCBRG03,849,244,2016-11-14
BHMBRCBRG03,849,280,2016-11-15
BHMBRCBRG03,849,250,2016-11-16
BHMBRCBRG03,849,282,2016-11-17
BHMBRCBRG03,849,359,2016-11-18
BHMBRCBRG03,849,558,2016-11-19
BHMBRCBRG03,849,396,2016-11-20
BHMBRCBRG03,849,284,2016-11-21
BHMBRCBRG03,849,325,2016-11-22
BHMBRCBRG03,849,296,2016-11-23
BHMBRCBRG03,849,353,2016-11-24
BHMBRCBRG03,849,478,2016-11-25
BHMBRCBRG03,849,612,2016-11-26
BHMBRCBRG03,849,460,2016-11-27
BHMBRCBRG03,849,321,2016-11-28
BHMBRCBRG03,849,339,2016-11-29
BHMBRCBRG03,849,318,2016-11-30
BHMBRCBRG03,849,360,2016-12-01
BHMBRCBRG03,849,367,2016-12-02
BHMBRCBRG03,849,325,2016-12-05
BHMBRCBRG03,849,370,2016-12-06
BHMBRCBRG03,849,335,2016-12-07
BHMBRCBRG03,849,384,2016-12-08
BHMBRCBRG03,849,395,2016-12-09
BHMBRCBRG03,849,562,2016-12-10
BHMBRCBRG03,849,444,2016-12-11
BHMBRCBRG03,849,406,2016-12-12
BHMBRCBRG03,849,408,2016-12-13
BHMBRCBRG03,849,344,2016-12-14
BHMBRCBRG03,849,372,2016-12-15
BHMBRCBRG03,849,409,2016-12-16
BHMBRCBRG03,849,612,2016-12-17
BHMBRCBRG03,849,450,2016-12-18
BHMBRCBRG03,849,633,2016-12-19
